GeneName	4R07C00CMN09NSFBV	4R08C69DMN09NSFBV	4R16C59DMN09NSFBV	FN_2R14C31CMN09NSFBV	FN_2R25C06CMN09NSFBV	FN_6R42C96DMN09NSFBV	M92-220-01	M92-220-02	M92-220-05	M92-220-06	M92-220-07
GmISU01.02G150500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G150600	0	0	0	0	0	0	0	1	0	0	0
GmISU01.02G150700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G150800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G150900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G151900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G152800	1	0	0	0	0	0	0	1	0	0	0
GmISU01.02G152900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G153900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154100	1	0	2	0	1	0	0	0	3	0	1
GmISU01.02G154200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154300	0	0	1	0	0	0	0	1	0	0	0
GmISU01.02G154400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G154900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155633	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155666	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155750	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G155800	0	0	0	0	0	1	0	0	0	0	0
GmISU01.02G155900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156200	9	16	12	16	2	18	14	6	19	30	17
GmISU01.02G156300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G156800	4	0	0	4	1	23	3	0	2	1	3
GmISU01.02G156900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157000	1	0	0	0	1	0	1	0	0	0	0
GmISU01.02G157100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157150	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G157900	4	8	10	11	1	5	19	14	2	7	0
GmISU01.02G158000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G158100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G158200	7	4	7	22	1	12	16	14	17	8	17
GmISU01.02G158300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G158400	0	1	0	2	0	0	1	0	0	2	0
GmISU01.02G158500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G158600	0	0	1	0	0	0	0	0	0	0	0
GmISU01.02G158700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G158800	4	0	1	4	2	2	5	1	3	3	1
GmISU01.02G158900	3	1	1	1	0	2	0	1	1	0	1
GmISU01.02G159000	0	0	0	0	0	0	0	0	1	0	0
GmISU01.02G159100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159200	1	4	5	6	1	0	4	1	1	4	2
GmISU01.02G159300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159400	5	11	19	11	7	1	14	15	6	4	10
GmISU01.02G159450	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159850	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G159900	0	0	0	0	0	0	0	0	1	0	0
GmISU01.02G160000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160200	4	6	7	9	4	2	3	8	6	4	8
GmISU01.02G160300	0	2	2	2	0	0	1	0	0	2	0
GmISU01.02G160400	37	58	78	79	20	96	113	87	37	50	69
GmISU01.02G160500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160750	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160850	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G160900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161000	1	1	0	0	0	4	0	1	0	0	0
GmISU01.02G161100	0	0	0	0	0	0	0	0	0	1	0
GmISU01.02G161200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161233	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161266	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161300	11	13	13	14	5	15	18	32	57	42	47
GmISU01.02G161350	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G161900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162700	4	8	2	4	0	7	7	9	4	3	2
GmISU01.02G162800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G162900	0	0	1	1	0	0	1	0	0	0	0
GmISU01.02G163000	23	13	24	37	10	66	28	27	91	89	102
GmISU01.02G163100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G163200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G163300	0	0	0	0	0	0	0	0	0	0	1
GmISU01.02G163400	5	19	9	12	5	9	13	9	12	8	11
GmISU01.02G163500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G163600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G163700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G163800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G163900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G164000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G164100	0	1	0	1	0	0	1	0	1	0	0
GmISU01.02G164200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G164300	8	10	11	9	1	7	8	6	6	5	10
GmISU01.02G164400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G164500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G164600	0	0	1	1	1	3	1	3	1	2	0
GmISU01.02G164700	346	1081	719	800	312	222	1365	1186	32	51	85
GmISU01.02G164800	1	8	1	2	1	0	1	0	1	0	0
GmISU01.02G164900	0	0	0	0	0	0	0	0	0	0	1
GmISU01.02G165000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G165100	0	0	0	0	0	0	0	0	1	0	0
GmISU01.02G165200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G165300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G165400	0	0	0	0	0	0	2	2	1	0	2
GmISU01.02G165500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G165600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G165700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G165800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G165900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G166000	0	1	2	0	0	0	1	0	0	0	1
GmISU01.02G166100	0	0	0	0	0	0	0	0	0	0	2
GmISU01.02G166200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G166300	0	1	0	0	0	0	0	0	0	0	0
GmISU01.02G166400	0	0	0	0	0	0	1	0	0	0	0
GmISU01.02G166500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G166600	0	2	2	1	0	2	2	1	2	1	1
GmISU01.02G166700	23	39	35	60	17	58	61	51	40	59	58
GmISU01.02G166800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G166900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G167000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G167100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G167200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G167300	0	1	0	3	0	0	4	1	0	0	2
GmISU01.02G167400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G167500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G167600	118	257	150	222	80	160	246	229	100	104	125
GmISU01.02G167700	3	0	0	0	0	3	0	1	0	0	0
GmISU01.02G167800	17	18	24	24	5	11	31	15	10	8	14
GmISU01.02G167900	3	9	9	13	3	11	7	17	6	3	4
GmISU01.02G168000	0	0	1	2	0	1	0	0	0	0	2
GmISU01.02G168100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G168200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G168300	17	52	34	35	10	19	42	34	17	18	36
GmISU01.02G168400	0	0	0	0	0	0	0	1	0	0	0
GmISU01.02G168500	9	26	16	20	5	2	28	24	0	1	0
GmISU01.02G168600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G168700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G168800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G168900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G169000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G169100	14	4	4	8	10	4	11	6	1	10	8
GmISU01.02G169200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G169300	18	35	17	36	7	20	31	38	21	20	10
GmISU01.02G169400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G169500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G169600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G169700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G169800	79	0	2	5	8	541	5	8	1	13	30
GmISU01.02G169900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G170000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G170100	39	189	100	108	34	32	163	99	24	33	23
GmISU01.02G170200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G170300	0	1	2	0	0	0	0	0	1	1	0
GmISU01.02G170400	1	1	0	2	3	3	4	1	1	1	1
GmISU01.02G170600	0	0	1	1	0	0	0	0	0	0	0
GmISU01.02G170700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G170800	145	89	114	143	37	122	148	144	14	42	54
GmISU01.02G170900	7	8	9	13	5	4	16	16	12	9	4
GmISU01.02G171000	0	2	1	1	0	1	2	3	0	4	2
GmISU01.02G171100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G171200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G171300	3	5	4	5	2	2	2	7	4	7	4
GmISU01.02G171400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G171500	107	150	139	158	39	131	175	183	132	115	116
GmISU01.02G171600	11	11	14	11	2	9	12	10	14	9	7
GmISU01.02G171700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G171800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G171900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G172000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G172100	37	42	32	35	18	42	60	61	66	39	59
GmISU01.02G172200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G172300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G172400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G172500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G172600	0	0	1	0	0	1	4	0	1	1	1
GmISU01.02G172700	0	1	0	0	0	0	1	0	0	0	0
GmISU01.02G172800	2	4	1	0	1	2	4	2	0	1	4
GmISU01.02G172900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G173000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G173100	0	2	0	0	0	0	1	1	0	0	0
GmISU01.02G173200	1	2	1	4	0	6	4	1	1	0	1
GmISU01.02G173300	0	0	0	0	0	0	0	0	0	1	0
GmISU01.02G173400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G173500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G173600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G173700	0	1	1	1	1	0	0	0	0	0	0
GmISU01.02G173800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G173900	0	0	1	0	0	1	1	2	0	1	1
GmISU01.02G174000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G174100	0	0	0	0	0	0	0	0	0	0	1
GmISU01.02G174200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G174300	0	1	0	0	0	0	1	0	0	0	0
GmISU01.02G174400	2	0	0	5	0	2	4	1	10	7	3
GmISU01.02G174500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G174600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G174700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G174800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G174900	0	1	0	3	1	1	0	0	1	0	0
GmISU01.02G175000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G175100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G175200	1	0	0	2	1	0	0	2	0	0	0
GmISU01.02G175300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G175400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G175500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G175600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G175700	2	3	4	2	1	7	5	6	2	2	2
GmISU01.02G175800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G175900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G176000	31	41	35	55	17	52	56	49	41	44	38
GmISU01.02G176100	0	0	0	0	0	0	0	1	0	0	0
GmISU01.02G176200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G176300	0	1	2	1	0	0	1	0	0	0	0
GmISU01.02G176400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G176500	3	0	0	0	0	3	0	0	0	0	0
GmISU01.02G176600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G176700	2	5	2	4	1	17	9	5	6	6	2
GmISU01.02G176800	0	3	3	6	0	1	7	6	0	3	0
GmISU01.02G176900	1	0	0	0	0	0	0	1	1	1	0
GmISU01.02G177000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G177100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G177200	2	0	0	0	1	0	0	0	0	0	0
GmISU01.02G177300	4	5	9	6	1	2	7	8	1	2	1
GmISU01.02G177400	0	0	0	0	0	0	1	0	0	1	0
GmISU01.02G177500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G177600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G177700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G177800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G177900	932	1194	1515	1828	422	1391	2471	2190	1196	1183	1356
GmISU01.02G178000	22	42	32	34	10	25	28	23	14	17	16
GmISU01.02G178100	1	0	1	3	0	0	0	0	0	2	0
GmISU01.02G178200	1	0	0	1	0	0	0	1	1	0	0
GmISU01.02G178300	0	0	0	0	0	2	0	1	0	1	0
GmISU01.02G178400	7	15	22	23	3	16	25	27	7	7	11
GmISU01.02G178500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G178600	0	0	1	0	0	0	0	0	0	0	0
GmISU01.02G178700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G178800	16	34	20	34	13	22	31	25	10	22	18
GmISU01.02G178900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G179000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G179100	5	10	2	6	1	3	15	15	2	2	2
GmISU01.02G179200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G179300	5	9	11	13	3	1	12	3	2	1	5
GmISU01.02G179400	1	0	0	0	0	0	2	1	1	0	0
GmISU01.02G179500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G179600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G179700	0	0	0	0	0	0	1	0	0	0	0
GmISU01.02G179800	0	0	0	3	0	1	0	0	1	0	0
GmISU01.02G179900	11	8	9	10	6	12	17	8	9	8	12
GmISU01.02G180000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G180100	3	15	6	13	2	2	12	11	3	4	7
GmISU01.02G180200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G180300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G180400	1	0	3	5	2	6	1	4	0	3	2
GmISU01.02G180500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G180600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G180700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G180800	31	53	36	52	19	44	59	58	36	38	53
GmISU01.02G180900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G181000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G181100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G181200	0	0	0	0	0	0	1	0	0	0	0
GmISU01.02G181300	7	10	11	14	2	6	8	7	6	13	6
GmISU01.02G181400	2	11	3	2	2	5	6	5	7	12	6
GmISU01.02G181500	26	16	16	21	10	21	45	25	18	22	14
GmISU01.02G181550	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G181600	0	0	0	0	0	0	2	0	0	0	0
GmISU01.02G181700	27	40	33	32	12	20	52	57	12	6	13
GmISU01.02G181800	21	24	35	40	21	41	73	55	84	92	72
GmISU01.02G181900	0	1	1	1	1	0	0	0	1	1	1
GmISU01.02G182000	1	0	0	0	1	0	0	2	0	0	1
GmISU01.02G182100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G182200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G182250	8	4	4	4	2	8	9	4	8	6	13
GmISU01.02G182300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G182333	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G182366	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G182400	2	2	2	3	1	1	2	2	2	3	0
GmISU01.02G182500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G182600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G182700	41	195	98	135	38	55	95	90	9	26	25
GmISU01.02G182800	1	1	1	3	2	4	1	2	14	11	8
GmISU01.02G182900	6	13	14	15	4	2	21	9	6	16	10
GmISU01.02G183000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G183100	0	1	1	0	0	0	0	0	0	0	0
GmISU01.02G183200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G183300	0	0	1	1	0	0	0	0	0	0	0
GmISU01.02G183400	0	0	0	1	0	0	2	0	1	0	0
GmISU01.02G183500	6	6	6	7	3	6	4	4	1	5	2
GmISU01.02G183600	0	0	0	0	0	0	1	0	0	2	0
GmISU01.02G183700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G183800	1	0	2	1	1	0	1	1	1	0	0
GmISU01.02G183900	0	7	5	0	0	2	1	2	0	1	3
GmISU01.02G184000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G184100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G184200	0	0	0	0	0	0	0	0	1	0	0
GmISU01.02G184300	2	2	3	5	1	1	3	1	1	1	2
GmISU01.02G184400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G184500	6	14	0	12	1	10	6	8	10	14	10
GmISU01.02G184600	0	0	1	1	0	0	2	0	0	0	0
GmISU01.02G184700	38	36	38	53	12	45	81	58	51	47	31
GmISU01.02G184800	0	1	0	0	0	0	0	0	0	0	0
GmISU01.02G184900	3	2	0	1	0	0	0	0	0	0	0
GmISU01.02G185000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G185100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G185200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G185300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G185400	3	5	6	6	2	1	6	2	1	0	0
GmISU01.02G185500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G185600	0	4	3	9	0	0	5	1	3	2	2
GmISU01.02G185700	0	1	0	0	0	2	0	0	0	0	0
GmISU01.02G185800	0	0	0	0	0	0	1	0	0	0	0
GmISU01.02G185900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G186000	0	0	0	1	0	0	0	1	0	0	0
GmISU01.02G186100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G186200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G186300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G186400	0	0	0	0	0	0	0	1	0	0	0
GmISU01.02G186500	0	0	0	0	0	0	0	0	0	1	0
GmISU01.02G186600	0	0	0	0	0	0	0	0	0	0	1
GmISU01.02G186700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G186800	0	0	0	0	1	0	0	2	0	0	0
GmISU01.02G186900	84	178	148	187	72	95	201	161	79	92	94
GmISU01.02G187000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G187100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G187200	4	4	6	12	1	9	14	9	2	5	7
GmISU01.02G187300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G187400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G187500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G187600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G187700	3	2	1	5	1	0	3	2	0	0	4
GmISU01.02G187800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G187900	145	184	152	197	92	177	219	209	165	106	159
GmISU01.02G188000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G188100	10	28	20	28	9	18	22	24	14	10	15
GmISU01.02G188200	1	0	2	0	0	0	2	0	0	0	0
GmISU01.02G188300	9	26	21	22	6	21	34	39	15	5	13
GmISU01.02G188400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G188500	31	57	31	86	18	15	18	14	5	7	7
GmISU01.02G188600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G188700	2	15	16	29	7	2	20	19	0	1	3
GmISU01.02G188800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G188900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G189000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G189100	0	1	0	0	0	0	1	0	0	0	0
GmISU01.02G189200	0	0	1	0	0	0	0	0	0	0	0
GmISU01.02G189300	16	26	20	22	12	10	48	29	0	0	1
GmISU01.02G189400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G189500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G189600	38	55	33	41	21	38	63	62	25	29	40
GmISU01.02G189700	0	0	0	0	0	1	2	1	0	0	0
GmISU01.02G189800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G189900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G190000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G190100	1	0	1	1	1	0	3	0	0	2	2
GmISU01.02G190200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G190300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G190400	12	7	23	28	5	14	11	11	1	9	8
GmISU01.02G190500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G190600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G190700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G190800	0	0	0	0	1	0	0	1	0	0	0
GmISU01.02G190900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.02G191000	0	0	0	0	0	0	0	0	0	0	0
