GeneName	Bert-01	Bert-02	Bert-03	Bert-04	Bert-05	WTP0579-16	WTP0579-18	WTP0579-26	WTP0579-32
GmISU01.10G038000	0	0	0	0	0	0	0	0	0
GmISU01.10G038100	0	0	0	0	0	0	0	0	0
GmISU01.10G038200	0	0	0	0	0	0	0	0	0
GmISU01.10G038300	4	17	4	2	13	8	8	13	6
GmISU01.10G038400	0	0	0	0	0	0	0	0	0
GmISU01.10G038500	0	0	0	0	0	0	0	0	0
GmISU01.10G038600	0	0	0	0	0	0	0	0	0
GmISU01.10G038700	0	0	0	1	0	0	0	0	0
GmISU01.10G038800	0	0	0	0	0	0	0	0	0
GmISU01.10G038900	1	0	1	0	0	0	1	2	0
GmISU01.10G039000	195	284	236	191	282	205	251	251	182
GmISU01.10G039100	470	370	249	922	606	447	729	552	465
GmISU01.10G039200	0	0	3	0	1	0	1	1	1
GmISU01.10G039300	0	0	0	0	0	0	0	0	2
GmISU01.10G039400	3	3	0	0	2	1	1	1	3
GmISU01.10G039500	0	0	0	0	0	0	0	0	0
GmISU01.10G039600	0	1	0	0	0	0	0	0	0
GmISU01.10G039700	0	0	0	0	0	0	0	0	0
GmISU01.10G039800	3	0	0	5	2	5	1	0	4
GmISU01.10G039900	0	0	0	0	0	0	0	0	0
GmISU01.10G040000	0	0	0	0	0	0	0	0	0
GmISU01.10G040100	405	529	582	392	549	498	593	469	568
GmISU01.10G040200	0	0	0	0	0	0	0	0	0
GmISU01.10G040300	0	3	1	0	0	0	0	0	0
GmISU01.10G040400	0	0	0	0	0	0	0	0	0
GmISU01.10G040500	0	0	0	0	0	0	0	0	0
GmISU01.10G040600	0	0	0	0	0	0	0	0	0
GmISU01.10G040700	76	28	9	19	172	133	45	56	70
GmISU01.10G040800	10	3	11	7	8	3	2	4	8
GmISU01.10G040900	0	0	0	0	0	0	0	0	0
GmISU01.10G041000	0	0	0	0	0	0	0	0	0
GmISU01.10G041100	0	0	0	0	0	0	0	0	0
GmISU01.10G041200	0	0	0	0	0	0	0	0	0
GmISU01.10G041300	0	0	0	0	0	0	0	0	0
GmISU01.10G041400	0	0	0	0	0	0	0	0	0
GmISU01.10G041500	39	107	24	14	32	30	21	38	4
GmISU01.10G041600	0	0	0	0	0	0	0	0	0
GmISU01.10G041700	0	0	0	0	0	0	0	0	0
GmISU01.10G041800	0	0	0	0	0	0	0	0	0
GmISU01.10G041900	0	0	0	0	0	0	0	0	0
GmISU01.10G042000	0	0	0	0	0	1	0	0	0
GmISU01.10G042100	1	0	0	0	0	0	0	0	0
GmISU01.10G042200	0	0	0	0	0	0	0	0	0
GmISU01.10G042300	0	0	0	0	0	0	0	0	0
GmISU01.10G042400	0	0	2	0	0	2	0	0	0
GmISU01.10G042500	0	0	0	0	0	0	0	0	0
GmISU01.10G042600	0	0	0	0	0	0	0	0	0
GmISU01.10G042700	0	0	0	0	0	0	0	0	0
GmISU01.10G042800	0	0	0	0	0	0	0	0	0
GmISU01.10G042900	0	0	0	0	0	0	0	0	0
GmISU01.10G043000	0	0	0	0	0	0	0	0	0
GmISU01.10G043100	0	0	0	0	0	0	0	0	0
GmISU01.10G043200	0	0	0	0	0	0	0	0	0
GmISU01.10G043300	0	0	0	0	0	0	0	0	0
GmISU01.10G043400	5	11	5	8	2	3	5	6	1
GmISU01.10G043500	0	0	0	0	0	0	0	0	0
GmISU01.10G043600	0	0	0	0	0	0	0	0	0
GmISU01.10G043700	0	0	0	0	0	0	0	0	0
GmISU01.10G043800	1	0	0	0	0	1	1	0	1
GmISU01.10G043900	77	54	30	88	92	78	108	129	125
GmISU01.10G044000	7	20	25	0	10	7	8	5	5
GmISU01.10G044100	0	0	0	0	0	0	0	1	0
GmISU01.10G044150	0	0	0	0	0	0	0	0	0
GmISU01.10G044200	106	195	149	165	186	131	184	210	143
GmISU01.10G044300	0	0	0	0	0	0	0	0	0
GmISU01.10G044400	32	35	15	26	29	28	20	22	28
GmISU01.10G044500	0	0	0	0	0	1	0	0	0
GmISU01.10G044600	0	0	0	0	0	0	0	0	0
GmISU01.10G044700	0	0	0	0	0	0	0	0	0
GmISU01.10G044800	29	57	49	12	39	28	34	28	35
GmISU01.10G044900	0	0	0	0	0	0	0	0	0
GmISU01.10G045000	0	2	1	0	0	0	0	0	1
GmISU01.10G045100	0	0	0	0	0	0	0	0	0
GmISU01.10G045200	0	0	0	0	0	0	0	0	0
GmISU01.10G045300	0	0	0	0	2	3	0	0	0
GmISU01.10G045400	35	84	61	18	48	21	37	39	43
GmISU01.10G045500	22	88	49	28	40	28	20	17	28
GmISU01.10G045600	0	0	0	0	0	0	0	0	0
GmISU01.10G045700	0	0	0	0	0	0	0	0	0
GmISU01.10G045800	1	0	0	0	0	0	0	0	0
GmISU01.10G045900	0	0	0	0	0	0	0	0	0
GmISU01.10G046000	0	0	0	0	0	0	0	0	0
GmISU01.10G046100	0	0	0	0	0	0	0	0	0
GmISU01.10G046200	0	0	0	0	0	0	0	0	0
GmISU01.10G046300	0	0	0	0	0	0	0	0	0
GmISU01.10G046400	0	0	0	0	0	0	0	0	0
GmISU01.10G046500	0	0	0	0	0	0	0	0	0
GmISU01.10G046600	0	0	0	0	0	0	0	0	0
GmISU01.10G046700	2	5	3	3	0	1	5	0	4
GmISU01.10G046800	0	0	0	0	0	0	0	0	0
GmISU01.10G046900	0	0	0	0	0	0	0	0	0
GmISU01.10G047000	3	0	2	0	0	0	0	0	1
GmISU01.10G047100	0	0	0	0	0	0	0	0	0
GmISU01.10G047200	0	0	0	0	0	0	0	0	0
GmISU01.10G047300	0	0	0	0	0	0	0	0	0
GmISU01.10G047400	0	0	0	0	0	0	0	0	0
GmISU01.10G047500	0	2	0	0	0	0	2	0	2
GmISU01.10G047600	0	0	0	0	0	0	0	0	0
GmISU01.10G047700	0	0	0	0	0	0	0	0	0
GmISU01.10G047800	0	0	0	0	1	0	0	0	0
GmISU01.10G047900	0	0	0	0	0	0	0	0	0
GmISU01.10G048000	3	0	1	3	4	3	4	6	5
GmISU01.10G048200	0	0	0	0	0	0	0	0	0
GmISU01.10G048300	0	0	0	0	0	0	0	0	0
GmISU01.10G048400	0	0	0	0	0	0	0	0	0
GmISU01.10G048500	0	0	0	0	0	0	0	0	0
GmISU01.10G048600	0	0	0	0	0	0	0	0	0
GmISU01.10G048700	0	0	0	0	0	0	0	0	0
GmISU01.10G048800	0	0	0	0	0	0	0	0	0
GmISU01.10G048900	0	0	0	0	1	0	0	0	1
GmISU01.10G049000	0	0	0	1	0	0	0	0	0
GmISU01.10G049100	0	0	0	0	0	0	0	0	0
GmISU01.10G049200	0	2	0	0	0	0	0	0	2
GmISU01.10G049300	0	0	0	0	0	0	0	0	0
GmISU01.10G049400	0	0	0	0	0	0	0	0	0
GmISU01.10G049500	0	0	0	0	0	0	0	0	0
GmISU01.10G049550	0	0	0	0	0	0	0	0	0
GmISU01.10G049600	0	0	0	0	0	0	0	0	0
GmISU01.10G049700	44	54	15	30	51	33	22	20	11
GmISU01.10G049800	21	45	32	0	36	22	41	20	25
GmISU01.10G049900	0	0	1	0	0	0	0	0	0
GmISU01.10G050000	0	0	0	0	0	0	0	0	0
GmISU01.10G050100	0	0	0	0	0	0	0	0	0
GmISU01.10G050200	16	6	2	16	17	12	28	16	36
GmISU01.10G050300	0	0	0	0	0	0	0	0	0
GmISU01.10G050400	0	0	2	0	0	0	0	0	0
GmISU01.10G050500	0	0	2	0	1	2	2	0	1
GmISU01.10G050600	0	0	0	0	0	1	1	1	0
GmISU01.10G050700	0	0	0	0	0	0	0	0	0
GmISU01.10G050800	0	0	0	0	0	0	0	0	0
GmISU01.10G050900	0	0	0	0	0	0	0	0	0
GmISU01.10G051000	0	0	0	0	0	0	0	0	0
GmISU01.10G051100	0	0	0	0	0	0	0	0	0
GmISU01.10G051200	0	0	0	0	0	0	0	0	0
GmISU01.10G051300	0	0	0	0	0	0	0	0	0
GmISU01.10G051400	0	0	0	0	0	0	0	0	0
GmISU01.10G051501	0	0	0	0	0	0	0	0	0
GmISU01.10G051600	0	0	0	0	0	0	0	0	0
GmISU01.10G051700	4	3	3	7	0	2	0	5	0
GmISU01.10G051800	0	0	0	0	0	0	1	0	0
GmISU01.10G051900	0	0	0	0	0	0	0	0	0
GmISU01.10G052000	0	0	0	0	0	0	0	0	0
GmISU01.10G052100	436	313	218	602	627	514	924	530	490
GmISU01.10G052200	0	0	0	0	0	0	0	0	0
GmISU01.10G052300	144	196	84	130	134	105	98	120	65
GmISU01.10G052400	0	0	0	0	0	0	0	0	0
GmISU01.10G052500	0	0	0	0	0	0	0	0	0
GmISU01.10G052600	0	0	0	0	0	1	0	0	0
GmISU01.10G052700	0	0	0	0	0	0	0	0	0
GmISU01.10G052800	0	0	0	0	0	0	0	0	0
GmISU01.10G052900	0	0	0	0	0	0	0	0	0
GmISU01.10G053000	0	2	0	0	0	0	0	0	0
GmISU01.10G053100	0	0	0	0	0	0	0	0	0
GmISU01.10G053200	0	0	0	0	0	0	0	0	0
GmISU01.10G053300	0	0	0	0	0	0	0	0	0
GmISU01.10G053350	0	0	0	0	0	0	0	0	0
GmISU01.10G053400	10	5	8	2	9	10	11	10	13
GmISU01.10G053500	1	0	0	0	0	0	0	0	1
GmISU01.10G053600	0	0	0	0	0	0	0	0	0
GmISU01.10G053700	1	0	0	0	0	1	2	1	2
GmISU01.10G053800	0	0	0	0	0	1	0	2	0
GmISU01.10G053900	0	0	0	0	0	0	0	0	0
GmISU01.10G054000	0	0	0	0	0	0	0	0	0
GmISU01.10G054100	0	0	0	0	0	0	0	0	0
GmISU01.10G054200	0	0	0	0	0	0	0	0	0
GmISU01.10G054300	0	0	0	0	0	0	0	0	0
GmISU01.10G054400	0	1	0	0	0	0	0	0	0
GmISU01.10G054500	0	1	2	0	0	0	1	0	0
GmISU01.10G054600	1	2	3	10	3	5	3	8	4
GmISU01.10G054700	0	0	0	0	0	0	0	0	0
GmISU01.10G054800	0	0	0	0	0	0	0	0	0
GmISU01.10G054900	0	1	0	0	0	0	0	0	0
GmISU01.10G055000	0	0	1	0	1	0	1	0	1
GmISU01.10G055100	0	0	0	0	0	0	0	0	0
GmISU01.10G055201	0	0	0	0	0	0	0	0	0
GmISU01.10G055300	0	0	0	0	0	0	0	0	0
GmISU01.10G055400	0	0	0	0	0	0	0	0	0
GmISU01.10G055450	0	0	0	0	0	0	0	0	0
GmISU01.10G055500	0	0	0	0	0	0	0	0	0
GmISU01.10G055600	0	0	0	0	0	1	0	0	0
GmISU01.10G055700	0	0	0	0	0	0	0	0	0
GmISU01.10G055800	0	0	0	0	0	0	0	0	0
GmISU01.10G055900	0	0	0	0	0	0	0	0	0
GmISU01.10G056000	0	0	0	0	0	0	0	0	0
GmISU01.10G056100	0	0	0	0	0	0	0	0	0
GmISU01.10G056200	0	0	0	0	0	0	0	0	0
GmISU01.10G056300	0	0	0	0	0	0	0	0	0
GmISU01.10G056400	28	30	35	19	29	32	46	36	37
GmISU01.10G056500	2	3	7	1	9	4	8	6	3
GmISU01.10G056600	0	1	0	0	0	0	0	0	0
GmISU01.10G056700	42	42	21	32	55	29	51	37	22
GmISU01.10G056800	0	2	1	0	0	2	2	0	0
GmISU01.10G056900	0	0	0	0	0	0	0	0	0
GmISU01.10G057000	0	0	0	0	0	0	0	0	0
GmISU01.10G057100	0	0	0	0	0	0	0	0	0
GmISU01.10G057200	0	0	0	0	0	0	0	0	0
GmISU01.10G057300	0	0	0	0	0	0	0	0	0
GmISU01.10G057400	18	25	5	25	14	11	10	28	11
GmISU01.10G057500	0	0	0	0	0	0	0	0	0
GmISU01.10G057600	0	0	0	0	0	0	0	0	0
GmISU01.10G057700	0	0	0	0	0	0	0	0	0
GmISU01.10G057800	103	93	67	72	118	87	113	76	85
GmISU01.10G057900	0	1	4	1	5	5	8	3	4
GmISU01.10G058000	0	2	0	0	0	0	0	0	0
GmISU01.10G058100	0	0	0	0	0	0	0	0	0
GmISU01.10G058200	0	0	0	0	0	0	0	0	0
GmISU01.10G058300	0	0	0	0	0	0	0	0	0
GmISU01.10G058400	0	0	0	0	0	0	0	0	0
GmISU01.10G058500	35	63	89	39	67	34	41	38	43
GmISU01.10G058600	0	0	0	0	0	0	0	0	0
GmISU01.10G058700	0	0	0	0	0	0	0	0	0
GmISU01.10G058800	1	1	0	0	0	0	1	0	0
GmISU01.10G058900	179	242	110	114	202	120	121	136	128
GmISU01.10G059000	0	0	0	0	0	0	0	0	0
GmISU01.10G059100	0	0	0	0	0	0	0	0	0
GmISU01.10G059200	1	0	0	0	0	0	0	0	0
GmISU01.10G059301	0	1	0	0	0	0	0	0	0
GmISU01.10G059400	0	0	0	0	0	0	0	0	0
GmISU01.10G059500	0	0	0	0	0	0	0	0	0
GmISU01.10G059600	0	0	0	0	0	0	0	0	0
GmISU01.10G059700	8	21	16	10	17	19	16	35	18
GmISU01.10G059800	0	0	3	2	0	0	2	3	0
GmISU01.10G059900	0	0	0	0	1	1	1	2	0
GmISU01.10G060000	0	1	2	0	3	1	0	0	1
GmISU01.10G060100	0	0	0	0	0	0	0	0	0
GmISU01.10G060200	0	0	0	0	0	0	0	0	0
GmISU01.10G060300	0	0	0	0	0	0	0	0	0
GmISU01.10G060400	0	0	0	0	0	0	0	0	0
GmISU01.10G060500	0	0	0	0	1	0	0	0	0
GmISU01.10G060600	0	0	0	0	0	0	0	0	0
GmISU01.10G060700	0	0	0	0	0	0	0	0	0
GmISU01.10G060800	0	0	0	0	0	0	0	0	0
GmISU01.10G060900	0	0	0	0	0	0	0	0	0
GmISU01.10G061000	1	5	2	0	0	3	2	0	2
GmISU01.10G061100	5	11	7	6	12	8	11	6	6
GmISU01.10G061200	0	0	0	0	0	0	0	0	0
GmISU01.10G061300	0	0	0	0	0	0	0	0	0
GmISU01.10G061400	346	772	140	181	364	254	161	346	163
GmISU01.10G061500	0	0	0	0	0	0	0	0	0
GmISU01.10G061550	0	0	0	0	0	0	0	0	0
GmISU01.10G061600	0	0	0	0	0	0	0	0	0
GmISU01.10G061700	0	0	0	0	0	0	0	0	0
GmISU01.10G061800	0	0	0	0	0	0	0	0	0
GmISU01.10G061900	0	0	0	0	0	0	0	0	0
GmISU01.10G062000	0	0	0	0	0	0	0	0	0
GmISU01.10G062100	0	0	0	0	0	0	0	0	0
GmISU01.10G062200	9	5	17	10	7	10	12	7	15
GmISU01.10G062300	2	7	9	2	6	2	1	3	4
GmISU01.10G062400	0	0	0	0	0	0	0	0	0
GmISU01.10G062500	0	0	0	0	0	0	0	0	0
GmISU01.10G062600	0	0	1	0	0	0	0	0	0
GmISU01.10G062650	0	0	0	0	0	0	0	0	0
GmISU01.10G062700	0	0	0	0	0	0	0	0	0
GmISU01.10G062800	0	0	0	0	0	0	0	0	0
GmISU01.10G062900	0	0	0	0	0	0	0	0	0
GmISU01.10G063000	0	0	0	0	0	0	0	0	0
GmISU01.10G063050	0	0	0	0	0	0	0	0	0
GmISU01.10G063100	0	0	0	0	0	0	0	0	0
GmISU01.10G063200	0	0	0	0	0	0	0	0	0
GmISU01.10G063300	0	0	0	0	0	0	0	0	0
GmISU01.10G063400	0	0	0	0	0	0	0	0	0
GmISU01.10G063500	18	48	21	18	31	28	28	26	19
GmISU01.10G063600	0	0	0	0	0	0	0	0	0
GmISU01.10G063700	0	0	0	0	0	0	0	0	0
GmISU01.10G063800	0	0	0	0	0	0	0	0	0
GmISU01.10G063900	0	2	0	0	0	0	0	0	0
GmISU01.10G064000	0	0	0	0	0	0	0	0	0
GmISU01.10G064100	0	0	0	0	0	0	0	0	0
GmISU01.10G064200	0	0	0	0	0	0	0	0	0
GmISU01.10G064300	0	0	0	0	0	0	0	0	0
GmISU01.10G064400	0	0	0	0	0	0	0	0	0
GmISU01.10G064500	11	20	26	4	14	40	28	26	31
GmISU01.10G064550	0	0	0	0	0	0	0	0	0
GmISU01.10G064600	0	0	0	0	0	0	0	0	0
GmISU01.10G064700	0	0	0	0	0	0	0	0	0
GmISU01.10G064800	0	0	0	0	0	0	0	0	0
GmISU01.10G064900	0	0	0	0	0	0	0	0	0
GmISU01.10G065000	0	0	0	0	0	0	0	0	0
GmISU01.10G065100	0	0	0	0	0	0	0	0	0
GmISU01.10G065200	0	0	0	0	0	0	0	0	0
GmISU01.10G065300	0	0	0	0	0	0	0	0	0
GmISU01.10G065400	0	0	0	0	0	0	0	0	0
GmISU01.10G065500	0	0	0	0	0	0	0	0	0
GmISU01.10G065600	1	2	0	1	1	2	1	2	1
GmISU01.10G065700	0	0	0	0	0	0	0	0	0
GmISU01.10G065800	0	0	0	0	0	0	0	0	0
GmISU01.10G065900	0	0	0	0	0	0	0	2	0
GmISU01.10G066000	0	0	0	0	0	0	0	0	0
GmISU01.10G066100	0	0	0	0	0	0	0	0	0
GmISU01.10G066200	0	0	1	0	0	0	0	0	0
GmISU01.10G066300	1	1	0	0	0	0	2	2	0
GmISU01.10G066400	0	0	0	0	0	0	0	0	0
GmISU01.10G066500	0	0	0	0	0	0	0	0	0
GmISU01.10G066600	0	0	0	0	1	0	0	0	2
GmISU01.10G066700	0	0	0	0	0	0	0	0	0
GmISU01.10G066800	0	0	0	0	0	0	0	0	0
GmISU01.10G066900	0	1	1	4	1	3	0	3	5
GmISU01.10G067000	239	231	167	429	307	245	345	253	146
GmISU01.10G067100	0	0	0	0	0	0	0	0	0
GmISU01.10G067200	0	4	0	1	1	2	4	3	2
GmISU01.10G067300	0	0	0	0	0	0	0	0	0
GmISU01.10G067400	0	0	0	0	0	0	0	0	0
GmISU01.10G067500	0	0	0	0	0	0	0	0	0
GmISU01.10G067600	0	0	0	0	0	0	0	0	0
GmISU01.10G067700	0	0	0	0	0	0	0	0	0
GmISU01.10G067800	0	0	0	0	0	0	0	0	0
GmISU01.10G067900	0	0	0	0	0	0	0	0	0
GmISU01.10G068000	0	0	0	0	0	0	0	0	0
GmISU01.10G068100	0	0	0	0	0	0	0	0	0
GmISU01.10G068200	0	0	0	0	0	0	0	0	0
GmISU01.10G068300	0	0	0	0	0	0	0	0	0
GmISU01.10G068400	0	0	0	0	0	0	0	0	0
GmISU01.10G068500	0	0	0	0	0	0	0	0	0
GmISU01.10G068600	0	0	0	0	0	0	0	0	0
GmISU01.10G068700	0	0	0	0	0	0	0	0	0
GmISU01.10G068800	0	0	0	0	0	0	0	0	0
GmISU01.10G068900	0	0	0	0	0	0	0	0	0
GmISU01.10G069000	0	0	0	0	0	0	0	0	0
GmISU01.10G069100	0	0	0	0	0	0	0	0	0
GmISU01.10G069200	0	0	0	0	0	0	0	0	0
GmISU01.10G069300	0	0	0	0	0	0	0	0	0
GmISU01.10G069400	1	0	0	1	0	0	0	0	0
GmISU01.10G069500	0	0	0	0	0	0	0	0	0
GmISU01.10G069600	6	8	11	2	9	4	3	2	2
GmISU01.10G069700	0	0	0	0	0	0	0	0	0
GmISU01.10G069800	0	0	0	0	0	0	0	0	0
GmISU01.10G069900	0	0	0	0	0	0	0	0	0
GmISU01.10G070000	0	0	0	0	0	0	0	0	0
GmISU01.10G070100	0	0	0	0	0	0	0	0	0
GmISU01.10G070200	0	0	0	0	0	0	0	0	0
GmISU01.10G070300	0	0	0	0	0	0	0	0	0
GmISU01.10G070400	0	0	0	0	0	0	0	0	0
GmISU01.10G070500	0	0	0	0	0	0	0	0	0
GmISU01.10G070600	0	0	0	0	0	0	0	0	0
GmISU01.10G070700	0	0	0	0	0	0	0	0	0
GmISU01.10G070800	0	0	0	0	0	0	0	0	0
GmISU01.10G070900	0	0	0	0	0	0	0	0	0
GmISU01.10G071000	0	0	0	0	0	0	0	0	0
GmISU01.10G071100	0	0	0	0	0	0	0	0	0
GmISU01.10G071200	0	0	0	0	0	0	0	0	0
GmISU01.10G071300	0	0	0	0	0	0	0	0	0
GmISU01.10G071400	0	0	0	0	0	0	0	0	0
GmISU01.10G071500	0	0	0	0	0	0	0	0	0
GmISU01.10G071600	0	0	0	0	0	0	0	0	0
GmISU01.10G071700	0	0	0	0	0	0	0	0	0
GmISU01.10G071800	0	0	0	0	0	0	0	0	0
GmISU01.10G071900	0	0	0	0	0	0	0	0	0
GmISU01.10G072000	0	0	0	0	0	0	0	0	0
GmISU01.10G072100	0	0	0	0	0	0	0	0	0
GmISU01.10G072200	0	0	0	0	0	0	0	0	0
GmISU01.10G072300	0	1	1	0	0	0	0	0	1
GmISU01.10G072400	0	0	0	0	0	0	0	0	0
GmISU01.10G072500	0	0	0	0	0	0	0	0	0
GmISU01.10G072600	0	0	0	0	0	0	0	0	0
GmISU01.10G072700	0	0	0	0	0	0	0	0	0
GmISU01.10G072800	0	0	0	0	0	0	0	0	0
GmISU01.10G072900	0	0	0	0	0	0	0	0	0
GmISU01.10G073000	0	0	0	0	0	0	0	0	0
GmISU01.10G073100	0	0	0	0	0	0	0	0	0
GmISU01.10G073200	0	0	0	0	0	0	0	0	0
GmISU01.10G073300	0	0	0	0	0	0	0	0	0
GmISU01.10G073400	0	0	0	0	0	0	0	0	0
GmISU01.10G073500	0	0	0	0	0	0	0	0	0
GmISU01.10G073550	0	0	0	0	0	0	0	0	0
GmISU01.10G073600	0	0	0	0	0	0	0	0	0
GmISU01.10G073700	0	0	0	0	0	0	0	0	0
GmISU01.10G073800	0	0	0	0	0	0	0	0	0
GmISU01.10G073900	0	0	0	0	0	0	0	0	0
GmISU01.10G074000	0	0	0	0	0	0	0	0	0
GmISU01.10G074100	0	0	0	0	0	0	0	0	0
GmISU01.10G074200	0	0	0	0	0	0	0	0	0
GmISU01.10G074300	0	0	0	0	0	0	0	0	0
GmISU01.10G074400	0	0	0	0	0	0	0	0	0
GmISU01.10G074500	0	0	0	0	0	0	0	0	0
GmISU01.10G074600	0	0	0	0	0	0	0	0	0
GmISU01.10G074700	1	7	3	9	5	9	4	7	9
GmISU01.10G074800	0	0	0	0	0	0	0	0	0
GmISU01.10G074900	0	0	0	0	0	0	0	0	0
GmISU01.10G075000	0	0	0	0	0	0	0	0	0
GmISU01.10G075100	0	0	0	0	0	0	0	0	0
GmISU01.10G075200	0	0	0	0	0	0	0	0	0
GmISU01.10G075300	0	0	0	0	0	0	0	0	0
GmISU01.10G075400	0	0	0	0	0	0	0	0	0
GmISU01.10G075500	0	0	0	0	0	0	0	0	0
GmISU01.10G075600	0	0	0	0	0	0	0	0	0
GmISU01.10G075700	0	0	0	0	0	1	0	0	0
GmISU01.10G075800	10	12	10	10	5	8	13	12	4
GmISU01.10G075900	0	0	0	0	2	0	0	0	0
GmISU01.10G076000	0	0	0	0	0	0	0	0	0
GmISU01.10G076100	0	1	0	1	0	1	0	0	0
GmISU01.10G076200	0	0	0	0	1	0	0	0	0
GmISU01.10G076300	0	0	0	0	0	0	0	0	0
GmISU01.10G076400	0	0	0	0	0	0	0	1	1
GmISU01.10G076500	1	1	0	0	0	1	0	0	0
GmISU01.10G076600	3	2	7	5	2	6	3	1	8
GmISU01.10G076700	0	0	0	0	0	0	0	0	0
GmISU01.10G076800	0	0	0	0	0	0	2	0	0
GmISU01.10G076900	9	57	41	0	20	30	12	8	31
GmISU01.10G077000	1	0	0	0	1	0	0	1	0
GmISU01.10G077100	0	0	0	0	0	0	0	0	0
GmISU01.10G077200	376	456	341	448	507	493	541	500	617
GmISU01.10G077300	0	0	0	0	1	1	0	0	0
GmISU01.10G077400	0	0	0	0	0	0	0	0	0
GmISU01.10G077500	8	14	23	3	11	7	5	10	13
GmISU01.10G077600	0	0	0	0	0	0	0	0	0
GmISU01.10G077700	0	0	0	0	0	0	0	0	0
GmISU01.10G077800	0	0	0	0	0	0	0	0	0
GmISU01.10G077900	0	0	0	0	0	0	0	0	0
GmISU01.10G078000	0	0	0	0	0	0	0	0	0
GmISU01.10G078100	0	0	0	0	0	0	0	0	0
GmISU01.10G078200	0	0	0	0	0	0	0	0	0
GmISU01.10G078300	0	0	0	0	0	0	0	0	0
GmISU01.10G078400	0	0	0	0	0	0	0	0	0
GmISU01.10G078500	0	0	0	0	0	0	0	0	1
GmISU01.10G078600	0	0	0	0	0	0	0	0	0
GmISU01.10G078700	0	0	0	0	0	0	0	0	0
GmISU01.10G078800	0	0	0	0	0	0	0	0	0
GmISU01.10G078900	0	0	0	0	0	0	0	0	0
GmISU01.10G079000	0	0	0	0	0	0	0	0	0
GmISU01.10G079100	0	0	0	0	0	0	0	0	0
GmISU01.10G079200	0	0	0	0	0	0	0	0	0
GmISU01.10G079300	0	0	0	0	0	0	0	0	0
GmISU01.10G079350	0	0	0	0	0	0	0	0	0
GmISU01.10G079400	0	0	0	0	0	0	0	0	0
GmISU01.10G079500	0	0	1	0	0	0	2	0	1
GmISU01.10G079600	0	0	0	0	0	0	0	0	0
GmISU01.10G079700	0	0	0	0	0	0	0	0	0
GmISU01.10G079800	5	6	2	2	1	2	4	5	2
GmISU01.10G079900	16	25	14	14	13	14	12	14	14
GmISU01.10G080000	0	0	0	0	0	0	0	0	0
GmISU01.10G080100	0	0	0	0	0	0	0	0	0
GmISU01.10G080200	0	0	0	0	0	0	0	0	0
GmISU01.10G080300	0	0	0	0	0	0	0	0	0
GmISU01.10G080400	0	0	0	0	0	0	0	0	0
GmISU01.10G080500	0	0	0	0	0	0	0	0	0
GmISU01.10G080600	0	0	0	0	0	0	0	0	0
GmISU01.10G080701	0	0	0	0	0	0	0	0	0
GmISU01.10G080800	0	0	0	0	0	0	0	0	0
GmISU01.10G080900	0	0	0	0	0	0	0	0	0
GmISU01.10G081000	0	0	0	0	0	0	0	0	0
GmISU01.10G081050	0	0	0	0	0	0	0	0	0
GmISU01.10G081100	0	0	0	0	0	0	0	0	0
GmISU01.10G081200	0	0	0	1	0	0	0	2	0
GmISU01.10G081300	0	0	0	0	0	0	0	0	0
GmISU01.10G081400	0	0	0	0	0	0	0	0	0
GmISU01.10G081500	0	0	0	0	0	0	0	0	0
GmISU01.10G081600	0	0	0	0	0	0	0	0	0
GmISU01.10G081700	0	0	0	0	0	0	0	0	0
GmISU01.10G081800	0	0	0	0	0	0	0	0	0
GmISU01.10G081900	0	0	0	0	0	0	0	0	0
GmISU01.10G082000	0	0	0	0	0	0	0	0	0
GmISU01.10G082100	0	0	0	0	0	0	0	0	0
GmISU01.10G082150	0	0	0	0	0	0	0	0	0
GmISU01.10G082200	0	0	0	0	1	0	1	0	0
GmISU01.10G082300	0	0	0	0	0	0	0	0	0
GmISU01.10G082400	0	0	0	0	0	0	0	0	0
GmISU01.10G082500	0	0	0	0	0	0	0	0	0
GmISU01.10G082600	4	5	1	3	9	8	5	10	7
GmISU01.10G082700	0	0	0	0	0	0	0	0	0
GmISU01.10G082800	0	0	0	0	0	0	0	0	0
GmISU01.10G082900	0	2	0	0	1	0	1	4	0
GmISU01.10G083000	0	0	0	0	0	0	0	0	0
GmISU01.10G083100	0	0	0	0	0	0	0	0	0
GmISU01.10G083200	0	0	0	0	0	0	0	0	0
GmISU01.10G083300	0	0	0	0	0	0	0	0	0
GmISU01.10G083400	0	0	0	0	0	0	0	0	0
GmISU01.10G083500	0	0	0	0	0	0	0	0	0
GmISU01.10G083600	0	0	0	0	0	0	0	0	0
GmISU01.10G083700	0	0	0	0	0	0	0	0	0
GmISU01.10G083800	0	0	0	0	0	0	0	0	0
GmISU01.10G083850	0	0	0	0	0	0	0	0	0
GmISU01.10G083900	0	0	0	0	0	0	0	0	0
GmISU01.10G084000	0	0	0	0	0	0	0	0	0
GmISU01.10G084100	0	1	0	0	0	0	0	0	0
GmISU01.10G084200	0	0	0	0	0	0	0	0	0
GmISU01.10G084300	0	0	3	0	0	0	0	0	0
GmISU01.10G084400	0	0	0	2	0	0	0	0	0
GmISU01.10G084500	0	0	0	0	0	0	0	0	0
GmISU01.10G084600	0	0	0	0	0	0	0	0	0
GmISU01.10G084700	0	0	0	0	0	0	0	0	0
