GeneName	NMU_14204	NMU_16331	NMU_20728	NMU_20732	Williams-82-ISU-01-01	Williams-82-ISU-01-02	Williams-82-ISU-01-03	Williams-82-ISU-01-04	Williams-82-ISU-01-05
GmISU01.19G187300	0	0	0	0	0	0	0	0	0
GmISU01.19G187400	0	0	0	0	0	0	0	0	0
GmISU01.19G187500	0	0	0	0	0	0	0	0	0
GmISU01.19G187600	0	0	0	0	0	0	0	0	0
GmISU01.19G187700	0	0	0	0	0	0	0	0	0
GmISU01.19G187800	0	0	0	0	0	0	0	0	0
GmISU01.19G187900	0	0	0	0	0	0	0	0	0
GmISU01.19G188000	0	0	0	0	0	0	0	0	0
GmISU01.19G188100	0	0	0	0	0	0	0	0	0
GmISU01.19G188200	0	0	0	0	0	0	0	0	0
GmISU01.19G188300	0	0	0	0	0	0	0	0	0
GmISU01.19G188400	0	0	0	0	0	0	0	0	0
GmISU01.19G188500	0	0	0	0	0	0	0	0	0
GmISU01.19G188600	0	0	0	0	0	0	0	0	0
GmISU01.19G188700	0	0	0	0	0	0	0	0	0
GmISU01.19G188800	0	0	0	0	0	0	0	0	0
GmISU01.19G188900	0	0	0	0	0	0	0	0	0
GmISU01.19G189000	0	0	0	0	0	0	0	0	0
GmISU01.19G189100	0	0	0	0	0	0	0	0	0
GmISU01.19G189200	0	0	0	0	0	0	0	0	0
GmISU01.19G189300	0	0	0	0	0	0	0	0	0
GmISU01.19G189400	0	0	0	0	0	0	0	0	0
GmISU01.19G189500	0	0	0	0	0	0	0	0	0
GmISU01.19G189600	0	0	0	0	0	0	0	0	0
GmISU01.19G189700	0	0	0	0	0	0	0	0	0
GmISU01.19G189800	0	0	0	0	0	0	0	0	0
GmISU01.19G189900	0	0	0	0	0	0	0	0	0
GmISU01.19G190001	0	0	0	0	0	0	0	0	0
GmISU01.19G190100	0	0	0	0	0	0	0	0	0
GmISU01.19G190200	0	0	0	0	0	0	0	0	0
GmISU01.19G190300	0	0	0	0	0	0	0	0	0
GmISU01.19G190400	0	0	0	0	0	0	0	0	0
GmISU01.19G190500	0	0	0	0	0	0	0	0	0
GmISU01.19G190600	0	0	0	0	0	0	0	0	0
GmISU01.19G190700	0	0	0	0	0	0	0	0	0
GmISU01.19G190800	0	0	0	0	0	0	0	0	0
GmISU01.19G190900	0	0	0	0	0	0	0	0	0
GmISU01.19G191000	0	0	0	0	0	0	0	0	0
GmISU01.19G191100	0	0	0	0	0	0	0	0	0
GmISU01.19G191200	0	0	0	0	0	0	0	0	0
GmISU01.19G191300	0	0	0	0	0	0	0	0	0
GmISU01.19G191400	0	0	0	0	0	0	0	0	0
GmISU01.19G191500	0	0	0	0	0	0	0	0	0
GmISU01.19G191600	0	0	0	0	0	0	0	0	0
GmISU01.19G191700	0	0	0	0	0	0	0	0	0
GmISU01.19G191800	0	0	0	0	0	0	0	0	0
GmISU01.19G191900	0	0	0	0	0	0	0	0	0
GmISU01.19G192000	0	0	0	0	0	0	0	0	0
GmISU01.19G192100	0	0	0	0	0	0	0	0	0
GmISU01.19G192200	0	0	0	0	0	0	0	0	0
GmISU01.19G192300	0	0	0	0	0	0	0	0	0
GmISU01.19G192400	0	0	0	0	0	0	0	0	0
GmISU01.19G192500	0	0	0	0	0	0	0	0	0
GmISU01.19G192600	0	0	0	0	0	0	0	0	0
GmISU01.19G192700	0	0	0	0	0	0	0	0	0
GmISU01.19G192800	0	0	0	0	0	0	0	0	0
GmISU01.19G192900	0	0	0	0	0	0	0	0	0
GmISU01.19G192950	0	0	0	0	0	0	0	0	0
GmISU01.19G193000	0	0	0	0	0	0	0	0	0
GmISU01.19G193100	0	0	0	0	0	0	0	0	0
GmISU01.19G193200	0	0	0	0	0	0	0	0	0
GmISU01.19G193300	0	0	0	0	0	0	0	0	0
GmISU01.19G193400	0	0	0	0	0	0	0	0	0
GmISU01.19G193450	0	0	0	0	0	0	0	0	0
GmISU01.19G193500	0	0	0	0	0	0	0	0	0
GmISU01.19G193600	0	0	0	0	0	0	0	0	0
GmISU01.19G193700	0	0	0	0	0	0	0	0	0
GmISU01.19G193800	0	0	0	0	0	0	0	0	0
GmISU01.19G193900	0	0	0	0	0	0	0	0	0
GmISU01.19G194000	0	0	0	0	0	0	0	0	0
GmISU01.19G194100	0	0	0	0	0	0	0	0	0
GmISU01.19G194200	0	0	0	0	0	0	0	0	0
GmISU01.19G194300	0	0	0	0	0	0	0	0	0
GmISU01.19G194400	0	0	0	0	0	0	0	0	0
GmISU01.19G194500	0	0	0	0	0	0	0	0	0
GmISU01.19G194600	0	0	0	0	0	0	0	0	0
GmISU01.19G194700	0	0	0	0	0	0	0	0	0
GmISU01.19G194800	0	0	0	0	0	0	0	0	0
GmISU01.19G194900	0	0	0	0	0	0	0	0	0
GmISU01.19G195000	0	0	0	0	0	0	0	0	0
GmISU01.19G195100	0	0	0	0	0	0	0	0	0
GmISU01.19G195150	0	0	0	0	0	0	0	0	0
GmISU01.19G195200	0	0	0	0	0	0	0	0	0
GmISU01.19G195300	0	0	0	0	0	0	0	0	0
GmISU01.19G195400	0	0	0	0	0	0	0	0	0
GmISU01.19G195500	0	0	0	0	0	0	0	0	0
GmISU01.19G195600	0	0	0	0	0	0	0	0	0
GmISU01.19G195700	0	0	0	0	0	0	0	0	0
GmISU01.19G195800	0	0	0	0	0	0	0	0	0
GmISU01.19G195900	0	0	0	0	0	0	0	0	0
GmISU01.19G196000	0	0	0	0	0	0	0	0	0
GmISU01.19G196100	0	0	0	0	0	0	0	0	0
GmISU01.19G196200	0	0	0	0	0	0	0	0	0
GmISU01.19G196300	0	0	0	0	0	0	0	0	0
GmISU01.19G196400	0	0	0	0	0	0	0	0	0
GmISU01.19G196500	0	0	0	0	0	0	0	0	0
GmISU01.19G196600	0	0	0	0	0	0	0	0	0
GmISU01.19G196700	0	0	0	0	0	0	0	0	0
GmISU01.19G196800	0	0	0	0	0	0	0	0	0
GmISU01.19G196900	0	0	0	0	0	0	0	0	0
GmISU01.19G197000	0	0	0	0	0	0	0	0	0
GmISU01.19G197100	0	0	0	0	0	0	0	0	0
GmISU01.19G197200	0	0	0	0	0	0	0	0	0
GmISU01.19G197300	0	0	0	0	0	0	0	0	0
GmISU01.19G197400	0	0	0	0	0	0	0	0	0
GmISU01.19G197500	0	0	0	0	0	0	0	0	0
GmISU01.19G197600	0	0	0	0	0	0	0	0	0
GmISU01.19G197700	0	0	0	0	0	0	0	0	0
GmISU01.19G197800	0	0	0	0	0	0	0	0	0
GmISU01.19G197900	0	0	0	0	0	0	0	0	0
GmISU01.19G198000	0	0	0	0	0	0	0	0	0
GmISU01.19G198050	0	0	0	0	0	0	0	0	0
GmISU01.19G198100	0	0	0	0	0	0	0	0	0
GmISU01.19G198200	0	0	0	0	0	0	0	0	0
GmISU01.19G198300	0	0	0	0	0	0	0	0	0
GmISU01.19G198400	0	0	0	0	0	0	0	0	0
GmISU01.19G198500	0	0	0	0	0	0	0	0	0
GmISU01.19G198600	0	0	0	0	0	0	0	0	0
GmISU01.19G198700	0	0	0	0	0	0	0	0	0
GmISU01.19G198800	0	0	0	0	0	0	0	0	0
GmISU01.19G198900	0	0	0	0	0	0	0	0	0
GmISU01.19G199000	0	0	0	0	0	0	0	0	0
GmISU01.19G199100	0	0	0	0	0	0	0	0	0
GmISU01.19G199200	0	0	0	0	0	0	0	0	0
GmISU01.19G199300	0	0	0	0	0	0	0	0	0
GmISU01.19G199400	0	0	0	0	0	0	0	0	0
GmISU01.19G199500	0	0	0	0	0	0	0	0	0
GmISU01.19G199600	0	0	0	0	0	0	0	0	0
GmISU01.19G199700	0	0	0	0	0	0	0	0	0
GmISU01.19G199800	0	0	0	0	0	0	0	0	0
GmISU01.19G199900	0	0	0	0	0	0	0	0	0
GmISU01.19G200000	0	0	0	0	0	0	0	0	0
GmISU01.19G200100	0	0	0	0	0	0	0	0	0
GmISU01.19G200200	0	0	0	0	0	0	0	0	0
GmISU01.19G200300	0	0	0	0	0	0	0	0	0
GmISU01.19G200400	0	0	0	0	0	0	0	0	0
GmISU01.19G200500	0	0	0	0	0	0	0	0	0
GmISU01.19G200600	0	0	0	0	0	0	0	0	0
GmISU01.19G200700	0	0	0	0	0	0	0	0	0
GmISU01.19G200800	0	0	0	0	0	0	0	0	0
GmISU01.19G200900	0	0	0	0	0	0	0	0	0
GmISU01.19G201000	0	0	0	0	0	0	0	0	0
GmISU01.19G201100	0	0	0	0	0	0	0	0	0
GmISU01.19G201200	0	0	0	0	0	0	0	0	0
GmISU01.19G201300	0	0	0	0	0	0	0	0	0
GmISU01.19G201400	0	0	0	0	0	0	0	0	0
GmISU01.19G201500	0	0	0	0	0	0	0	0	0
GmISU01.19G201600	0	0	0	0	0	0	0	0	0
GmISU01.19G201700	0	0	0	0	0	0	0	0	0
GmISU01.19G201800	0	0	0	0	0	0	0	0	0
GmISU01.19G201900	0	0	0	0	0	0	0	0	0
GmISU01.19G202000	0	0	0	0	0	0	0	0	0
GmISU01.19G202100	0	0	0	0	0	0	0	0	0
GmISU01.19G202200	0	0	0	0	0	0	0	0	0
GmISU01.19G202300	0	0	0	0	0	0	0	0	0
GmISU01.19G202400	0	0	0	0	0	0	0	0	0
GmISU01.19G202500	0	0	0	0	0	0	0	0	0
GmISU01.19G202600	0	0	0	0	0	0	0	0	0
GmISU01.19G202700	0	0	0	0	0	0	0	0	0
GmISU01.19G202800	0	0	0	0	0	0	0	0	0
GmISU01.19G202900	0	0	0	0	0	0	0	0	0
GmISU01.19G203000	0	0	0	0	0	0	0	0	0
GmISU01.19G203100	0	0	0	0	0	0	0	0	0
GmISU01.19G203200	0	0	0	0	0	0	0	0	0
GmISU01.19G203300	0	0	0	0	0	0	0	0	0
GmISU01.19G203400	0	0	0	0	0	0	0	0	0
GmISU01.19G203500	0	0	0	0	0	0	0	0	0
GmISU01.19G203600	0	0	0	0	0	0	0	0	0
GmISU01.19G203700	0	0	0	0	0	0	0	0	0
GmISU01.19G203800	0	0	0	0	0	0	0	0	0
GmISU01.19G203900	0	0	0	0	0	0	0	0	0
GmISU01.19G204000	0	0	0	0	0	0	0	0	0
GmISU01.19G204100	0	0	0	0	0	0	0	0	0
GmISU01.19G204200	0	0	0	0	0	0	0	0	0
GmISU01.19G204300	0	0	0	0	0	0	0	0	0
GmISU01.19G204400	0	0	0	0	0	0	0	0	0
GmISU01.19G204500	0	0	0	0	0	0	0	0	0
GmISU01.19G204600	0	0	0	0	0	0	0	0	0
GmISU01.19G204700	0	0	0	0	0	0	0	0	0
GmISU01.19G204800	0	0	0	0	0	0	0	0	0
GmISU01.19G204900	0	0	0	0	0	0	0	0	0
GmISU01.19G205000	0	0	0	0	0	0	0	0	0
GmISU01.19G205100	0	0	0	0	0	0	0	0	0
GmISU01.19G205200	0	0	0	0	0	0	0	0	0
GmISU01.19G205300	0	0	0	0	0	0	0	0	0
GmISU01.19G205400	0	0	0	0	0	0	0	0	0
GmISU01.19G205500	0	0	0	0	0	0	0	0	0
GmISU01.19G205600	0	0	0	0	0	0	0	0	0
GmISU01.19G205700	0	0	0	0	0	0	0	0	0
GmISU01.19G205800	0	0	0	0	0	0	0	0	0
GmISU01.19G205900	0	0	0	0	0	0	0	0	0
GmISU01.19G206000	0	0	0	0	0	0	0	0	0
GmISU01.19G206100	0	0	0	0	0	0	0	0	0
GmISU01.19G206200	0	0	0	0	0	0	0	0	0
GmISU01.19G206300	0	0	0	0	0	0	0	0	0
GmISU01.19G206400	0	0	0	0	0	0	0	0	0
GmISU01.19G206500	0	0	0	0	0	0	0	0	0
GmISU01.19G206600	0	0	0	0	0	0	0	0	0
GmISU01.19G206700	0	0	0	0	0	0	0	0	0
GmISU01.19G206800	0	0	0	0	0	0	0	0	0
GmISU01.19G206900	0	0	0	0	0	0	0	0	0
GmISU01.19G207000	0	0	0	0	0	0	0	0	0
GmISU01.19G207100	0	0	0	0	0	0	0	0	0
GmISU01.19G207200	0	0	0	0	0	0	0	0	0
GmISU01.19G207300	0	0	0	0	0	0	0	0	0
GmISU01.19G207400	0	0	0	0	0	0	0	0	0
GmISU01.19G207500	0	0	0	0	0	0	0	0	0
GmISU01.19G207600	0	0	0	0	0	0	0	0	0
GmISU01.19G207700	0	0	0	0	0	0	0	0	0
GmISU01.19G207800	0	0	0	0	0	0	0	0	0
GmISU01.19G207900	0	0	0	0	0	0	0	0	0
GmISU01.19G208000	0	0	0	0	0	0	0	0	0
GmISU01.19G208100	0	0	0	0	0	0	0	0	0
GmISU01.19G208200	0	0	0	0	0	0	0	0	0
GmISU01.19G208300	0	0	0	0	0	0	0	0	0
GmISU01.19G208400	0	0	0	0	0	0	0	0	0
GmISU01.19G208500	0	0	0	0	0	0	0	0	0
GmISU01.19G208600	0	0	0	0	0	0	0	0	0
GmISU01.19G208700	0	0	0	0	0	0	0	0	0
GmISU01.19G208800	0	0	0	0	0	0	0	0	0
GmISU01.19G208900	0	0	0	0	0	0	0	0	0
GmISU01.19G209000	0	0	0	0	0	0	0	0	0
GmISU01.19G209100	0	0	0	0	0	0	0	0	0
GmISU01.19G209200	0	0	0	0	0	0	0	0	0
GmISU01.19G209300	0	0	0	0	0	0	0	0	0
GmISU01.19G209400	0	0	0	0	0	0	0	0	0
GmISU01.19G209500	0	0	0	0	0	0	0	0	0
GmISU01.19G209600	0	0	0	0	0	0	0	0	0
GmISU01.19G209700	0	0	0	0	0	0	0	0	0
GmISU01.19G209800	0	0	0	0	0	0	0	0	0
GmISU01.19G209900	0	0	0	0	0	0	0	0	0
GmISU01.19G210000	0	0	0	0	0	0	0	0	0
GmISU01.19G210100	0	0	0	0	0	0	0	0	0
GmISU01.19G210200	0	0	0	0	0	0	0	0	0
GmISU01.19G210300	0	0	0	0	0	0	0	0	0
GmISU01.19G210400	0	0	0	0	0	0	0	0	0
GmISU01.19G210500	0	0	0	0	0	0	0	0	0
GmISU01.19G210600	0	0	0	0	0	0	0	0	0
GmISU01.19G210700	0	0	0	0	0	0	0	0	0
GmISU01.19G210800	0	0	0	0	0	0	0	0	0
GmISU01.19G210900	0	0	0	0	0	0	0	0	0
GmISU01.19G211000	0	0	0	0	0	0	0	0	0
GmISU01.19G211100	0	0	0	0	0	0	0	0	0
GmISU01.19G211200	0	0	0	0	0	0	0	0	0
GmISU01.19G211300	0	0	0	0	0	0	0	0	0
GmISU01.19G211400	0	0	0	0	0	0	0	0	0
GmISU01.19G211450	0	0	0	0	0	0	0	0	0
GmISU01.19G211500	0	0	0	0	0	0	0	0	0
GmISU01.19G211600	0	0	0	0	0	0	0	0	0
GmISU01.19G211700	0	0	0	0	0	0	0	0	0
GmISU01.19G211800	0	0	0	0	0	0	0	0	0
GmISU01.19G211900	0	0	0	0	0	0	0	0	0
GmISU01.19G212000	0	0	0	0	0	0	0	0	0
GmISU01.19G212100	0	0	0	0	0	0	0	0	0
GmISU01.19G212300	0	0	0	0	0	0	0	0	0
GmISU01.19G212400	0	0	0	0	0	0	0	0	0
GmISU01.19G212500	0	0	0	0	0	0	0	0	0
GmISU01.19G212600	0	0	0	0	0	0	0	0	0
GmISU01.19G212700	0	0	0	0	0	0	0	0	0
GmISU01.19G212800	0	0	0	0	0	0	0	0	0
GmISU01.19G212900	0	0	0	0	0	0	0	0	0
GmISU01.19G213000	0	0	0	0	0	0	0	0	0
GmISU01.19G213100	0	0	0	0	0	0	0	0	0
GmISU01.19G213200	0	0	0	0	0	0	0	0	0
GmISU01.19G213300	0	0	0	0	0	0	0	0	0
GmISU01.19G213400	0	0	0	0	0	0	0	0	0
GmISU01.19G213500	0	0	0	0	0	0	0	0	0
GmISU01.19G213600	0	0	0	0	0	0	0	0	0
GmISU01.19G213700	0	0	0	0	0	0	0	0	0
GmISU01.19G213800	0	0	0	0	0	0	0	0	0
GmISU01.19G213900	0	0	0	0	0	0	0	0	0
GmISU01.19G214000	0	0	0	0	0	0	0	0	0
GmISU01.19G214100	0	0	0	0	0	0	0	0	0
GmISU01.19G214200	0	0	0	0	0	0	0	0	0
GmISU01.19G214300	0	0	0	0	0	0	0	0	0
GmISU01.19G214400	0	0	0	0	0	0	0	0	0
GmISU01.19G214500	0	0	0	0	0	0	0	0	0
GmISU01.19G214600	0	0	0	0	0	0	0	0	0
GmISU01.19G214700	0	0	0	0	0	0	0	0	0
GmISU01.19G214800	0	0	0	0	0	0	0	0	0
GmISU01.19G214900	0	0	0	0	0	0	0	0	0
GmISU01.19G215000	0	0	0	0	0	0	0	0	0
GmISU01.19G215100	0	0	0	0	0	0	0	0	0
GmISU01.19G215200	0	0	0	0	0	0	0	0	0
GmISU01.19G215300	0	0	0	0	0	0	0	0	0
GmISU01.19G215400	0	0	0	0	0	0	0	0	0
GmISU01.19G215500	0	0	0	0	0	0	0	0	0
GmISU01.19G215600	0	0	0	0	0	0	0	0	0
GmISU01.19G215700	0	0	0	0	0	0	0	0	0
GmISU01.19G215800	0	0	0	0	0	0	0	0	0
GmISU01.19G215900	0	0	0	0	0	0	0	0	0
GmISU01.19G216000	0	0	0	0	0	0	0	0	0
GmISU01.19G216100	0	0	0	0	0	0	0	0	0
GmISU01.19G216200	0	0	0	0	0	0	0	0	0
GmISU01.19G216300	0	0	0	0	0	0	0	0	0
GmISU01.19G216400	0	0	0	0	0	0	0	0	0
GmISU01.19G216500	0	0	0	0	0	0	0	0	0
GmISU01.19G216600	0	0	0	0	0	0	0	0	0
GmISU01.19G216700	0	0	0	0	0	0	0	0	0
GmISU01.19G216800	0	0	0	0	0	0	0	0	0
GmISU01.19G216900	0	0	0	0	0	0	0	0	0
GmISU01.19G217000	0	0	0	0	0	0	0	0	0
GmISU01.19G217100	0	0	0	0	0	0	0	0	0
GmISU01.19G217200	0	0	0	0	0	0	0	0	0
GmISU01.19G217300	0	0	0	0	0	0	0	0	0
GmISU01.19G217400	0	0	0	0	0	0	0	0	0
GmISU01.19G217500	0	0	0	0	0	0	0	0	0
GmISU01.19G217600	0	0	0	0	0	0	0	0	0
GmISU01.19G217700	0	0	0	0	0	0	0	0	0
GmISU01.19G217800	0	0	0	0	0	0	0	0	0
GmISU01.19G217900	0	0	0	0	0	0	0	0	0
GmISU01.19G218000	0	0	0	0	0	0	0	0	0
GmISU01.19G218100	0	0	0	0	0	0	0	0	0
GmISU01.19G218200	0	0	0	0	0	0	0	0	0
GmISU01.19G218300	0	0	0	0	0	0	0	0	0
GmISU01.19G218400	0	0	0	0	0	0	0	0	0
GmISU01.19G218500	0	0	0	0	0	0	0	0	0
GmISU01.19G218600	0	0	0	0	0	0	0	0	0
GmISU01.19G218700	0	0	0	0	0	0	0	0	0
GmISU01.19G218800	0	0	0	0	0	0	0	0	0
GmISU01.19G218900	0	0	0	0	0	0	0	0	0
GmISU01.19G219000	0	0	0	0	0	0	0	0	0
GmISU01.19G219100	0	0	0	0	0	0	0	0	0
GmISU01.19G219200	0	0	0	0	0	0	0	0	0
GmISU01.19G219300	0	0	0	0	0	0	0	0	0
GmISU01.19G219400	0	0	0	0	0	0	0	0	0
GmISU01.19G219500	0	0	0	0	0	0	0	0	0
GmISU01.19G219600	0	0	0	0	0	0	0	0	0
GmISU01.19G219700	0	0	0	0	0	0	0	0	0
GmISU01.19G219800	0	0	0	0	0	0	0	0	0
GmISU01.19G219900	0	0	0	0	0	0	0	0	0
GmISU01.19G220000	0	0	0	0	0	0	0	0	0
GmISU01.19G220100	0	0	0	0	0	0	0	0	0
GmISU01.19G220200	0	0	0	0	0	0	0	0	0
GmISU01.19G220300	0	0	0	0	0	0	0	0	0
GmISU01.19G220400	0	0	0	0	0	0	0	0	0
GmISU01.19G220500	0	0	0	0	0	0	0	0	0
GmISU01.19G220600	0	0	0	0	0	0	0	0	0
GmISU01.19G220700	0	0	0	0	0	0	0	0	0
GmISU01.19G220800	0	0	0	0	0	0	0	0	0
GmISU01.19G220900	0	0	0	0	0	0	0	0	0
GmISU01.19G220950	0	0	0	0	0	0	0	0	0
GmISU01.19G221000	0	0	0	0	0	0	0	0	0
GmISU01.19G221100	0	0	0	0	0	0	0	0	0
GmISU01.19G221200	0	0	0	0	0	0	0	0	0
GmISU01.19G221300	0	0	0	0	0	0	0	0	0
GmISU01.19G221400	0	0	0	0	0	0	0	0	0
GmISU01.19G221500	0	0	0	0	0	0	0	0	0
GmISU01.19G221600	0	0	0	0	0	0	0	0	0
GmISU01.19G221700	0	0	0	0	0	0	0	0	0
GmISU01.19G221800	0	0	0	0	0	0	0	0	0
GmISU01.19G221900	0	0	0	0	0	0	0	0	0
GmISU01.19G222000	0	0	0	0	0	0	0	0	0
GmISU01.19G222100	0	0	0	0	0	0	0	0	0
GmISU01.19G222200	0	0	0	0	0	0	0	0	0
GmISU01.19G222300	0	0	0	0	0	0	0	0	0
GmISU01.19G222400	0	0	0	0	0	0	0	0	0
GmISU01.19G222500	0	0	0	0	0	0	0	0	0
GmISU01.19G222600	0	0	0	0	0	0	0	0	0
GmISU01.19G222700	0	0	0	0	0	0	0	0	0
GmISU01.19G222800	0	0	0	0	0	0	0	0	0
GmISU01.19G222900	0	0	0	0	0	0	0	0	0
GmISU01.20G000100	4	1	1	0	1	0	2	1	0
GmISU01.20G000200	0	0	0	0	0	0	0	0	0
GmISU01.20G000300	0	0	0	0	0	0	0	0	0
GmISU01.20G000400	0	0	0	0	0	0	0	0	0
GmISU01.20G000500	0	0	0	0	0	1	0	0	0
GmISU01.20G000600	0	0	0	0	0	0	0	0	0
GmISU01.20G000700	0	0	0	0	0	0	0	0	0
GmISU01.20G000800	0	0	0	0	0	0	0	0	0
GmISU01.20G000900	0	1	0	0	0	1	0	1	0
GmISU01.20G001000	0	0	1	1	0	0	0	1	5
GmISU01.20G001100	0	0	0	0	0	0	0	0	0
GmISU01.20G001200	66	49	71	44	67	50	67	72	71
GmISU01.20G001300	0	0	0	0	0	0	0	0	0
GmISU01.20G001400	0	0	0	0	0	0	0	0	0
GmISU01.20G001500	1	1	1	0	1	1	1	0	2
GmISU01.20G001600	0	0	0	0	0	0	0	1	0
GmISU01.20G001700	1	0	0	1	1	1	2	0	0
GmISU01.20G001800	0	0	0	0	0	0	0	0	0
GmISU01.20G001850	0	0	0	0	0	0	0	0	0
GmISU01.20G001900	1	0	0	0	0	0	0	5	0
GmISU01.20G002000	0	0	0	0	0	0	0	0	0
GmISU01.20G002100	0	0	0	1	0	1	0	0	0
GmISU01.20G002200	0	0	0	0	0	0	0	0	0
GmISU01.20G002300	4	3	0	1	1	14	1	3	6
GmISU01.20G002400	0	0	0	0	0	0	0	0	0
GmISU01.20G002500	0	0	0	0	0	0	0	0	0
GmISU01.20G002600	2	7	4	4	7	4	8	9	3
GmISU01.20G002700	0	0	0	2	2	3	4	4	0
GmISU01.20G002800	1	2	0	0	3	7	5	2	1
GmISU01.20G002900	0	2	3	3	2	4	4	6	3
GmISU01.20G003000	1	1	0	1	2	0	0	1	0
GmISU01.20G003100	0	0	0	0	0	0	0	0	0
GmISU01.20G003200	0	0	0	0	0	0	0	0	0
GmISU01.20G003300	2	0	1	1	2	0	1	0	0
GmISU01.20G003400	2	0	0	0	0	0	0	0	0
GmISU01.20G003500	0	0	0	0	0	0	0	0	0
GmISU01.20G003600	0	0	0	0	0	0	0	0	0
GmISU01.20G003700	0	0	0	0	0	0	0	0	0
GmISU01.20G003800	0	0	0	0	0	0	0	0	0
GmISU01.20G003900	0	0	0	0	0	0	0	0	0
GmISU01.20G004000	1	0	0	0	0	0	0	0	0
GmISU01.20G004100	0	0	0	0	0	0	0	0	0
GmISU01.20G004200	0	0	0	0	0	1	0	0	0
GmISU01.20G004300	0	0	0	0	0	0	0	0	0
GmISU01.20G004400	0	3	4	1	11	3	9	2	9
GmISU01.20G004500	0	0	0	0	0	0	0	0	0
GmISU01.20G004600	0	0	0	0	0	0	0	0	0
GmISU01.20G004700	0	0	0	0	0	0	0	0	0
GmISU01.20G004800	0	0	0	0	0	0	0	0	0
GmISU01.20G004900	0	0	0	0	0	0	0	0	0
GmISU01.20G005000	0	0	0	0	0	0	0	0	0
GmISU01.20G005100	0	1	1	2	1	0	0	2	2
GmISU01.20G005200	2	3	1	1	1	1	3	1	1
GmISU01.20G005300	0	0	0	0	0	0	0	0	0
GmISU01.20G005400	0	4	6	3	1	1	3	0	3
GmISU01.20G005500	0	0	0	0	0	0	0	0	0
GmISU01.20G005600	0	0	0	0	2	0	0	0	0
GmISU01.20G005700	0	0	0	0	0	0	0	0	0
GmISU01.20G005800	0	0	0	0	0	0	0	0	0
GmISU01.20G005900	0	0	0	0	0	0	0	0	0
GmISU01.20G006000	0	0	0	0	0	0	0	0	0
GmISU01.20G006100	0	0	0	0	0	0	0	0	0
GmISU01.20G006200	3	8	1	4	21	6	18	3	7
GmISU01.20G006300	0	0	0	0	0	0	0	1	0
GmISU01.20G006400	0	0	0	0	0	0	0	0	0
GmISU01.20G006500	0	0	0	0	0	0	0	0	0
GmISU01.20G006600	0	1	1	0	1	0	1	0	0
GmISU01.20G006700	0	0	0	0	0	0	0	0	0
GmISU01.20G006800	0	0	0	0	0	0	0	0	0
GmISU01.20G006900	0	0	0	0	0	0	0	0	0
GmISU01.20G007000	0	0	0	0	0	0	0	0	0
GmISU01.20G007100	0	0	0	0	0	0	0	0	0
GmISU01.20G007200	0	0	0	0	0	0	0	0	0
GmISU01.20G007300	149	209	145	132	164	126	169	339	343
GmISU01.20G007400	0	0	0	0	0	0	0	0	0
GmISU01.20G007500	14	24	19	16	22	37	19	24	27
GmISU01.20G007600	26	32	42	17	20	29	24	32	44
GmISU01.20G007700	0	1	0	0	1	0	1	3	0
GmISU01.20G007800	6	7	7	4	7	13	9	11	16
GmISU01.20G007900	0	0	0	0	0	0	0	0	0
GmISU01.20G008000	0	0	0	0	0	0	0	1	0
GmISU01.20G008100	0	0	0	0	0	0	0	0	0
GmISU01.20G008200	5	7	9	11	11	6	8	4	5
GmISU01.20G008300	0	0	0	0	0	0	0	0	0
GmISU01.20G008400	0	0	0	0	0	0	0	0	0
GmISU01.20G008500	0	0	0	0	0	0	0	0	0
GmISU01.20G008600	1	6	7	1	3	0	0	3	3
GmISU01.20G008700	0	0	0	0	0	0	0	0	1
GmISU01.20G008800	1	0	0	0	0	0	0	0	0
GmISU01.20G008900	0	0	0	0	0	0	0	0	0
GmISU01.20G009000	0	0	0	0	0	0	0	0	0
GmISU01.20G009100	0	0	0	0	0	0	0	0	0
GmISU01.20G009200	0	0	0	0	0	0	0	0	0
GmISU01.20G009300	0	0	0	0	0	0	0	0	0
GmISU01.20G009400	0	0	0	0	0	0	0	0	0
GmISU01.20G009500	0	0	0	1	0	0	0	1	0
GmISU01.20G009600	0	0	0	0	0	0	0	0	0
GmISU01.20G009700	0	0	0	0	0	0	0	0	0
GmISU01.20G009800	0	0	0	0	0	0	0	0	0
GmISU01.20G009900	0	0	0	0	0	0	0	0	0
GmISU01.20G010000	0	0	0	0	0	0	0	0	0
GmISU01.20G010100	0	0	0	0	0	0	0	0	0
GmISU01.20G010200	0	0	0	1	0	0	0	0	0
GmISU01.20G010300	49	59	51	44	83	66	104	55	60
GmISU01.20G010400	0	0	0	0	0	0	0	0	0
GmISU01.20G010500	0	0	0	0	0	0	0	0	0
GmISU01.20G010600	0	0	0	0	0	0	0	0	0
GmISU01.20G010700	55	97	104	102	177	83	171	107	158
GmISU01.20G010800	0	0	0	0	0	0	0	0	0
GmISU01.20G010900	0	0	0	0	0	0	0	0	0
GmISU01.20G011000	0	0	0	0	0	0	0	0	0
GmISU01.20G011100	0	0	0	0	0	0	0	0	0
GmISU01.20G011200	1	0	1	0	1	0	0	1	1
GmISU01.20G011300	0	0	0	0	0	0	0	0	0
GmISU01.20G011400	0	0	0	0	0	0	0	0	0
GmISU01.20G011500	0	0	0	0	0	0	0	0	0
GmISU01.20G011600	0	0	0	0	0	1	0	0	0
