GeneName	3MT_2-3	3MT_4-3	3MT_5-4	3MT_7-2	3MT_8-2	3MT_9-3	3MT_10-4	3MT_11-3	3MT_12-3	6MT_1-3	6MT_2-2	6MT_3-3	6MT_4-4	6MT_5-4	6MT_6-3	6MT_6-4	6MT_6-5	6MT_8-4	6MT_9-3	Jack-01	Jack-02_B03	Jack-02_B07	Jack-04	Jack-05
GmISU01.20G086600	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G086700	2	0	0	0	0	0	1	0	1	1	0	4	0	0	3	2	0	1	2	1	0	0	0	1
GmISU01.20G086800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G086900	6	6	5	4	2	13	7	3	2	6	4	2	2	3	7	14	4	8	4	8	6	7	2	4
GmISU01.20G087000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G087100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G087200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GmISU01.20G087300	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GmISU01.20G087500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G087600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G087700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G087800	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G087900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G088000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G088100	32	61	48	44	43	111	48	57	53	67	44	61	48	56	75	55	134	42	34	82	49	80	60	66
GmISU01.20G088200	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0
GmISU01.20G088300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GmISU01.20G088400	18	8	21	9	9	21	4	7	14	10	11	18	22	32	19	41	2	26	20	8	18	14	13	14
GmISU01.20G088500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G088600	1	2	1	0	0	2	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	1	0
GmISU01.20G088700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
GmISU01.20G088800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G088900	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0
GmISU01.20G089000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G089100	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G089200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G089300	4	0	1	0	0	0	0	0	2	0	0	0	0	1	1	2	0	1	3	1	0	1	2	1
GmISU01.20G089400	3	3	9	3	3	6	0	5	2	0	4	2	5	10	4	11	2	5	12	1	2	7	2	6
GmISU01.20G089500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G089600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G089700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G089800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G089900	25	34	20	36	25	53	31	34	41	40	17	44	27	58	42	70	14	41	86	32	46	41	58	46
GmISU01.20G090000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GmISU01.20G090100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G090200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GmISU01.20G090300	372	354	369	432	301	659	363	378	491	438	341	495	334	656	393	425	480	475	454	388	721	693	594	517
GmISU01.20G090400	0	2	2	3	2	5	1	1	0	3	2	2	1	3	4	4	5	1	4	0	2	2	0	0
GmISU01.20G090500	31	12	26	25	28	27	26	48	25	24	23	26	18	69	16	159	25	12	279	20	37	42	34	23
GmISU01.20G090600	38	26	45	38	27	52	22	39	50	32	26	40	19	65	31	88	29	35	73	16	33	49	34	39
GmISU01.20G090700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G090800	18	11	6	9	8	12	6	8	9	7	2	7	5	17	12	18	7	9	15	8	22	16	14	11
GmISU01.20G090900	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091000	16	9	5	17	5	14	4	4	8	4	8	5	5	21	9	18	0	12	16	4	17	19	8	8
GmISU01.20G091100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091500	0	2	2	2	4	3	0	4	2	0	2	2	0	3	2	2	4	3	2	7	0	1	2	2
GmISU01.20G091600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G091900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G092000	7	3	4	2	3	2	0	1	9	3	0	1	3	7	1	18	0	2	3	3	1	7	4	6
GmISU01.20G092100	10	20	17	32	41	29	26	49	21	36	18	27	29	40	36	30	49	35	31	47	44	31	35	25
GmISU01.20G092200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G092300	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0
GmISU01.20G092400	513	470	539	672	380	842	327	507	735	583	360	524	395	869	412	1121	280	468	869	309	611	679	575	569
GmISU01.20G092500	0	0	0	1	2	1	1	0	0	0	0	0	1	1	0	0	0	0	3	1	0	0	4	0
GmISU01.20G092600	0	0	1	1	1	0	0	0	0	1	0	0	2	1	0	0	1	2	2	0	0	2	1	1
GmISU01.20G092700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G092800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G092900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G093000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G093100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G093200	86	64	102	105	42	130	54	62	95	87	54	83	67	143	68	182	57	95	188	56	113	135	85	70
GmISU01.20G093300	89	93	115	89	95	187	96	87	120	127	97	161	106	149	128	154	128	131	120	116	160	166	145	125
GmISU01.20G093400	40	31	47	76	31	56	82	107	103	54	48	31	42	107	48	69	65	52	56	72	138	86	77	93
GmISU01.20G093500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G093600	45	5	32	48	14	39	3	50	23	29	2	10	6	88	8	107	2	13	100	7	70	69	57	44
GmISU01.20G093700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G093800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G093900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GmISU01.20G094400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G094850	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GmISU01.20G094900	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0
GmISU01.20G095000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G095050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G095200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G095300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G095400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GmISU01.20G095500	1	4	1	3	4	5	4	3	5	3	3	7	1	2	4	2	2	4	0	3	5	1	12	0
GmISU01.20G095600	0	3	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0
GmISU01.20G095700	0	0	0	2	0	4	0	1	1	1	0	2	0	0	1	3	1	3	2	2	0	2	0	3
GmISU01.20G095800	0	0	2	1	0	0	2	2	1	0	4	0	2	2	2	2	1	2	1	0	0	4	1	2
GmISU01.20G095900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G096000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G096100	5	4	2	2	2	1	2	2	3	1	2	3	1	6	3	2	1	8	2	0	1	8	4	4
GmISU01.20G096200	105	122	118	236	143	288	117	163	201	180	121	187	86	233	123	194	100	164	205	132	234	132	219	192
GmISU01.20G096300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G096400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G096500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G096600	12	26	30	30	27	69	35	35	29	37	31	50	33	47	25	27	56	62	46	41	60	56	41	31
GmISU01.20G096700	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	1	0	1	0	0	2	0
GmISU01.20G096800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G096900	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GmISU01.20G097000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G097100	0	0	0	2	0	3	4	3	2	1	6	2	1	1	6	0	3	3	4	3	2	2	5	0
GmISU01.20G097200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G097300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G097400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G097500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G097600	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
GmISU01.20G097700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G097800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G097900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GmISU01.20G098100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G098900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G099000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G099100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G099200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GmISU01.20G099300	0	0	0	0	0	2	4	0	0	2	4	0	0	0	1	0	0	2	0	2	0	0	2	2
GmISU01.20G099400	0	2	2	3	1	0	3	0	3	2	3	3	0	1	1	1	5	1	2	1	1	6	5	2
GmISU01.20G099500	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G099600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G099700	2	2	3	2	0	0	4	1	0	0	4	3	2	5	3	2	2	2	2	1	2	4	3	1
GmISU01.20G099800	15	9	24	12	11	28	16	11	14	14	16	14	17	28	23	26	24	16	29	20	25	19	11	20
GmISU01.20G099900	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G100100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G100200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G100300	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0
GmISU01.20G100400	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	2	1	0	0	0	0
GmISU01.20G100500	1	0	0	0	0	0	0	0	1	0	1	0	0	2	2	0	0	0	2	0	0	1	0	0
GmISU01.20G100600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G100700	19	53	51	39	41	69	43	22	45	45	52	71	50	40	73	54	79	64	75	68	70	69	60	53
GmISU01.20G100800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G100900	75	128	87	75	112	345	224	48	191	95	242	258	200	158	336	140	468	296	162	426	196	254	162	166
GmISU01.20G101000	5	14	7	28	18	35	12	24	32	29	8	8	8	21	0	15	10	20	8	7	7	3	13	19
GmISU01.20G101100	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
GmISU01.20G101200	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0
GmISU01.20G101300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G101350	21	8	10	20	4	11	5	13	5	11	7	9	7	26	8	66	2	6	35	12	14	17	16	7
GmISU01.20G101400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G101500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G101600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G101700	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GmISU01.20G101800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G101900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G102000	0	2	2	0	0	0	0	0	0	1	0	1	0	2	2	6	0	1	4	0	0	3	1	1
GmISU01.20G102100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G102200	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G102300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G102400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G102500	60	187	92	105	148	261	207	116	133	188	150	232	199	137	207	65	366	262	73	273	178	145	136	174
GmISU01.20G102600	80	143	88	105	75	227	114	84	132	110	126	182	95	126	180	112	206	156	142	171	177	174	148	138
GmISU01.20G102700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G102800	180	118	127	122	76	203	56	60	241	91	111	190	99	282	111	389	61	122	276	70	137	233	183	138
GmISU01.20G102900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GmISU01.20G103200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103400	1	1	0	0	0	0	0	2	2	1	0	1	0	0	0	1	1	1	2	0	0	0	0	0
GmISU01.20G103500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G103900	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
GmISU01.20G104000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G104100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G104200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G104300	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G104400	5	2	4	0	0	1	1	0	1	2	1	1	2	0	3	9	0	2	3	3	4	3	4	2
GmISU01.20G104500	6	5	6	6	2	12	5	8	4	3	6	11	4	5	10	8	3	7	10	0	4	6	5	2
GmISU01.20G104600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G104700	0	2	0	2	2	2	0	2	5	4	2	3	1	6	4	2	4	1	1	2	3	0	3	2
GmISU01.20G104800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G104900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105100	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GmISU01.20G105200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105700	17	0	6	30	0	3	0	9	15	4	1	0	0	33	0	35	0	0	27	0	6	2	6	6
GmISU01.20G105800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G105900	3	0	0	3	0	1	1	2	1	4	1	0	0	1	0	8	0	0	3	0	2	5	2	2
GmISU01.20G106000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G106100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G106200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GmISU01.20G106300	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
GmISU01.20G106350	48	18	35	49	22	30	13	32	28	32	25	37	20	72	24	134	17	30	102	21	45	61	37	38
GmISU01.20G106400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G106500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G106600	1	0	0	0	1	1	0	1	0	0	1	1	2	2	0	3	0	0	1	0	1	0	2	1
GmISU01.20G106700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G106800	3	0	2	2	0	1	2	8	2	12	1	3	2	9	2	6	0	2	4	3	4	8	4	5
GmISU01.20G106900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G107000	2	0	1	0	1	2	0	0	0	2	1	0	3	1	1	2	0	0	0	0	1	3	2	0
GmISU01.20G107100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G107300	12	15	17	23	10	15	17	15	12	12	6	12	11	29	19	26	23	14	32	12	24	45	18	19
GmISU01.20G107350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G107400	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1
GmISU01.20G107500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G107600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G107700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G107800	1	2	1	0	1	1	4	1	2	2	6	6	1	1	6	1	0	1	2	4	1	2	1	2
GmISU01.20G107900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G108000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G108050	8	14	15	14	6	17	13	12	10	11	16	21	19	18	16	26	14	15	20	19	16	28	21	17
GmISU01.20G108100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GmISU01.20G108200	1	2	6	5	3	5	3	6	3	3	2	5	3	7	1	1	3	3	2	5	4	2	3	4
GmISU01.20G108300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G108400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GmISU01.20G108500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GmISU01.20G108600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G108700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G108800	12	9	17	16	23	26	14	10	20	8	12	31	23	22	19	31	15	19	34	16	35	23	31	10
GmISU01.20G108900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G109000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.20G109100	0	1	2	1	0	3	1	1	5	1	1	0	0	1	7	0	3	1	4	0	1	3	3	2
GmISU01.20G109200	47	74	65	89	64	154	56	63	86	94	41	71	32	77	42	64	51	60	50	50	87	93	92	83
GmISU01.20G109300	6	13	15	6	8	11	5	6	7	14	5	10	6	14	13	13	2	6	12	10	9	7	6	8
GmISU01.20G109400	8	1	3	14	1	5	0	13	5	6	1	3	0	8	0	14	0	1	10	1	8	10	7	3
